-DOCSTART- -X- O O
Bahrain	O
-	O
based	O
alternative	O
investment	O
firm	O
Investcorp	B-INVESTOR_NAME
.	O
It	O
bagged	O
$	O
20	O
million	O
in	O
a	O
Series	O
B	O
funding	O
round	O
led	O
by	O
Iron	O
Pillar	O
in	O
August	O
2019	O
and	O
three	O
months	O
before	O
that	O
pocketed	O
$	O
11	O
million	O
in	O
its	O
Series	O
A	O
financing	O
.	O
Share	O
article	O
on	O
Auto	O
-	O
focused	O
Internet	O
of	O
Things	O
(	O
IoT	O
)	O
and	O
artificial	O
intelligence	O
(	O
AI	O
)	O
startup	O
Intangles	B-STARTUP
Lab	I-STARTUP
Pvt	I-STARTUP
.	I-STARTUP
Ltd	I-STARTUP
has	O
raised	O
$	B-FUNDING_AMOUNT
10	I-FUNDING_AMOUNT
million	I-FUNDING_AMOUNT
(	I-FUNDING_AMOUNT
Rs	I-FUNDING_AMOUNT
82.7	I-FUNDING_AMOUNT
crore	I-FUNDING_AMOUNT
)	I-FUNDING_AMOUNT
in	O
a	O
Series	O
A	O
funding	O
round	O
from	O
Baring	B-INVESTOR_NAME
Private	I-INVESTOR_NAME
Equity	I-INVESTOR_NAME
Partners	I-INVESTOR_NAME
India	I-INVESTOR_NAME
.	O
The	O
Pune	O
-	O
based	O
company	O
plans	O
on	O
utilizing	O
the	O
funding	O
received	O
towards	O
geographical	O
expansion	O
and	O
hiring	O
across	O
teams	O
.	O
“	O
We	O
are	O
focused	O
on	O
growing	O
our	O
presence	O
across	O
the	O
commercial	O
vehicle	O
segment	O
across	O
the	O
globe	O
.	O
In	O
the	O
coming	O
years	O
,	O
we	O
are	O
aiming	O
to	O
revamp	O
the	O
electric	O
vehicle	O
segment	O
.	O
In	O
the	O
direct	O
market	O
,	O
we	O
are	O
in	O
the	O
process	O
of	O
onboarding	O
vehicle	O
original	O
equipment	O
manufacturers	O
(	O
OEMs	O
)	O
.	O
We	O
are	O
also	O
expanding	O
our	O
team	O
,	O
”	O
said	O
Anup	B-FOUNDER_NAME
Patil	I-FOUNDER_NAME
,	O
co	O
-	O
founder	O
and	O
chief	O
executive	O
officer	O
,	O
Intangles	B-STARTUP
.	O
Founded	O
in	O
2016	B-FOUNDED_DATE
by	O
Patil	B-FOUNDER_NAME
,	O
Neil	B-FOUNDER_NAME
Unadkat	I-FOUNDER_NAME
,	O
Jayshri	B-FOUNDER_NAME
Patil	I-FOUNDER_NAME
and	O
Aman	B-FOUNDER_NAME
Singh	I-FOUNDER_NAME
,	O
Intangles	B-STARTUP
uses	O
IoT	O
and	O
AI	O
-	O
based	O
solutions	O
to	O
provide	O
predictive	O
vehicle	O
health	O
monitoring	O
to	O
OEMs	O
and	O
fleet	O
operators	O
along	O
with	O
repair	O
strategies	O
and	O
recommendations	O
to	O
improve	O
vehicle	O
uptime	O
and	O
profitability	O
.	O
The	O
main	O
investor	O
in	O
this	O
round	O
,	O
Baring	B-INVESTOR_NAME
Private	I-INVESTOR_NAME
Equity	I-INVESTOR_NAME
Partners	I-INVESTOR_NAME
India	I-INVESTOR_NAME
is	O
one	O
of	O
the	O
earliest	O
private	O
equity	O
funds	O
in	O
India	O
with	O
22	O
years	O
of	O
investment	O
experience	O
across	O
sectors	O
.	O
The	O
firm	O
led	O
by	O
Rahul	O
Bhasin	O
was	O
spun	O
out	O
of	O
Dutch	O
financial	O
services	O
firm	O
ING	O
as	O
part	O
of	O
a	O
management	O
buyout	O
of	O
different	O
units	O
globally	O
and	O
operates	O
separately	O
from	O
Baring	B-INVESTOR_NAME
Private	I-INVESTOR_NAME
Equity	I-INVESTOR_NAME
Asia	I-INVESTOR_NAME
.	O
In	O
2021	O
,	O
VCCircle	O
reported	O
that	O
the	O
firm	O
invested	O
around	O
$	O
12	O
million	O
into	O
specialised	O
automotive	O
items	O
supplier	O
Aditya	O
Auto	O
Products	O
&	O
Engineering	O
India	O
Pvt	O
Ltd.	O
Previously	O
,	O
it	O
had	O
backed	O
companies	O
such	O
as	O
non	O
-	O
bank	O
lender	O
Muthoot	O
Finance	O
Ltd	O
,	O
consumer	O
goods	O
makers	O
Marico	O
Ltd	O
and	O
Dabur	O
India	O
Ltd	O
,	O
and	O
drugmaker	O
Indoco	O
Remedies	O
Ltd.	O
Meanwhile	O
,	O
India	O
’s	O
IoT	O
space	O
has	O
been	O
garnering	O
investors	O
’	O
traction	O
for	O
the	O
past	O
few	O
years	O
.	O
Last	O
month	O
,	O
Bengaluru	O
-	O
based	O
internet	O
of	O
things	O
platform	O
str8bat	B-STARTUP
secured	O
an	O
undisclosed	O
amount	O
in	O
a	O
bridge	O
round	O
from	O
SucSeed	B-INVESTOR_NAME
Indovation	I-INVESTOR_NAME
Fund	I-INVESTOR_NAME
,	O
Dholakia	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
and	O
other	O
angel	O
investors	O
.	O
In	O
2022	B-FUNDING_DATE
,	O
Intugine	B-STARTUP
Technologies	I-STARTUP
Pvt	I-STARTUP
.	O
Ltd	O
secured	O
Rs	B-FUNDING_AMOUNT
19	I-FUNDING_AMOUNT
crore	I-FUNDING_AMOUNT
in	O
a	O
pre	O
-	O
Series	O
A	O
funding	O
round	O
led	O
by	O
Mela	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
.	O
Share	O
article	O
on	O
India	O
is	O
still	O
one	O
of	O
the	O
world	O
's	O
most	O
exciting	O
markets	O
for	O
education	O
technology	O
investors	O
,	O
says	O
venture	O
capital	O
firm	O
GSV	O
Ventures	O
,	O
sounding	O
an	O
upbeat	O
tone	O
for	O
a	O
sector	O
still	O
reeling	O
from	O
massive	O
layoffs	O
and	O
a	O
funding	O
crunch	O
.	O
US	O
-	O
based	O
GSV	O
invests	O
only	O
in	O
edtech	O
startups	O
around	O
the	O
world	O
and	O
manages	O
about	O
$	O
500	O
million	O
in	O
assets	O
.	O
In	O
India	O
,	O
its	O
two	O
most	O
prominent	O
investments	O
are	O
in	O
test	O
preparation	O
firm	O
PhysicsWallah	O
and	O
LEAD	O
,	O
which	O
provides	O
digital	O
infrastructure	O
to	O
schools	O
.	O
Both	O
companies	O
are	O
valued	O
at	O
more	O
than	O
a	O
billion	O
dollars	O
.	O
"	O
It	O
is	O
way	O
too	O
early	O
to	O
be	O
negative	O
.	O
India	O
is	O
still	O
the	O
most	O
exciting	O
market	O
for	O
me	O
along	O
with	O
the	O
US	O
.	O
These	O
are	O
very	O
early	O
days	O
for	O
the	O
Indian	O
edtech	O
market	O
,	O
"	O
Deborah	O
Quazzo	O
,	O
managing	O
partner	O
at	O
GSV	O
,	O
told	O
Reuters	O
on	O
the	O
sidelines	O
of	O
the	O
Emeritus	O
-	O
GSV	O
Leaders	O
Summit	O
in	O
New	O
Delhi	O
on	O
Monday	O
.	O
Edtech	O
startups	O
in	O
India	O
have	O
laid	O
off	O
thousands	O
of	O
employees	O
in	O
the	O
past	O
year	O
and	O
have	O
been	O
unable	O
to	O
raise	O
funding	O
as	O
a	O
slowdown	O
gripped	O
the	O
market	O
.	O
Companies	O
that	O
have	O
cut	O
staff	O
include	O
SoftBank	O
-	O
backed	O
Unacademy	O
,	O
Tiger	O
Global	O
-	O
backed	O
Vedantu	B-STARTUP
and	O
Byju's-	B-STARTUP
India	O
's	O
biggest	O
startup	O
valued	O
at	O
$	B-VALUATION
22	I-VALUATION
billion	I-VALUATION
.	O
Yet	O
Quazzo	O
said	O
the	O
downturn	O
has	O
also	O
resulted	O
in	O
a	O
shakeout	O
,	O
enabling	O
successful	O
companies	O
to	O
expand	O
market	O
share	O
while	O
others	O
exited	O
.	O
"	O
Companies	O
earlier	O
purely	O
online	O
have	O
now	O
gone	O
hybrid	O
,	O
increasing	O
their	O
market	O
sizes	O
.	O
Earlier	O
companies	O
were	O
not	O
operating	O
sensibly	O
.	O
In	O
that	O
case	O
you	O
shut	O
down	O
,	O
that	O
's	O
just	O
how	O
it	O
works	O
,	O
"	O
she	O
said	O
.	O
Increasing	O
digitization	O
,	O
a	O
young	O
population	O
and	O
expected	O
growth	O
in	O
per	O
capita	O
income	O
in	O
the	O
coming	O
years	O
all	O
make	O
India	O
an	O
attractive	O
market	O
.	O
GSV	O
is	O
eyeing	O
investments	O
in	O
sub	O
-	O
sectors	O
such	O
as	O
upskilling	O
and	O
the	O
K12	O
segment	O
-	O
for	O
kids	O
from	O
kindergarten	O
to	O
Grade	O
12	O
-	O
among	O
others	O
,	O
Quazzo	O
said	O
.	O
It	O
has	O
invested	O
about	O
$	O
90	O
million	O
in	O
India	O
so	O
far	O
.	O
Its	O
US	O
investments	O
include	O
Coursera	O
and	O
Masterclass	O
.	O
Indian	O
edtech	O
startups	O
raised	O
$	O
2.6	O
billion	O
in	O
2022	O
,	O
down	O
36	O
%	O
compared	O
to	O
the	O
previous	O
year	O
,	O
according	O
to	O
data	O
provider	O
Tracxn	O
Technologies	O
.	O
"	O
There	O
are	O
companies	O
doing	O
a	O
lot	O
better	O
than	O
what	O
you	O
see	O
on	O
the	O
surface	O
,	O
"	O
Quazzo	O
said	O
.	O
"	O
Some	O
specific	O
companies	O
may	O
have	O
problems	O
but	O
the	O
market	O
is	O
still	O
very	O
attractive	O
.	O
"	O
The	O
Indian	O
government	O
is	O
also	O
"	O
pretty	O
constructive	O
"	O
on	O
education	O
policies	O
,	O
a	O
key	O
factor	O
that	O
encourages	O
investors	O
like	O
GSV	O
to	O
invest	O
,	O
she	O
said	O
.	O
Share	O
article	O
on	O
Fintech	O
startup	O
Mintoak	B-STARTUP
Innovations	I-STARTUP
Pvt	I-STARTUP
.	I-STARTUP
Ltd	I-STARTUP
has	O
raised	O
$	B-FUNDING_AMOUNT
20	I-FUNDING_AMOUNT
million	I-FUNDING_AMOUNT
(	I-FUNDING_AMOUNT
Rs	I-FUNDING_AMOUNT
165	I-FUNDING_AMOUNT
crore	I-FUNDING_AMOUNT
)	I-FUNDING_AMOUNT
in	O
a	O
Series	O
A	O
funding	O
round	O
,	O
led	O
by	O
PayPal	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
.	O
The	O
round	O
also	O
saw	O
participation	O
from	O
British	B-INVESTOR_NAME
International	I-INVESTOR_NAME
Investment	I-INVESTOR_NAME
,	O
White	B-INVESTOR_NAME
Whale	I-INVESTOR_NAME
Venture	I-INVESTOR_NAME
Fund	I-INVESTOR_NAME
and	O
existing	O
investors	O
HDFC	B-INVESTOR_NAME
Bank	I-INVESTOR_NAME
and	O
Pravega	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
.	O
The	O
Mumbai	O
-	O
based	O
company	O
plans	O
on	O
utilising	O
the	O
funding	O
towards	O
developing	O
its	O
technology	O
stack	O
,	O
product	O
development	O
,	O
hiring	O
and	O
geographical	O
expansion	O
in	O
the	O
West	O
Asia	O
,	O
Africa	O
and	O
Southeast	O
Asia	O
.	O
“	O
Mintoak	B-STARTUP
’s	O
modular	O
platform	O
with	O
pay	O
-	O
per	O
-	O
use	O
pricing	O
is	O
white	O
-	O
labelled	O
for	O
each	O
banking	O
partner	O
,	O
which	O
makes	O
the	O
entire	O
proposition	O
attractive	O
to	O
banks	O
.	O
”	O
said	O
Raman	B-FOUNDER_NAME
Khanduja	I-FOUNDER_NAME
,	O
co	O
-	O
founder	O
and	O
chief	O
executive	O
officer	O
,	O
Mintoak	B-STARTUP
.	O
Founded	O
in	O
2017	B-FUNDING_DATE
by	O
Khanduja	B-FOUNDER_NAME
,	O
Rama	B-FOUNDER_NAME
Tadepalli	I-FOUNDER_NAME
and	O
Sanjay	B-FOUNDER_NAME
Nazareth	I-FOUNDER_NAME
,	O
Mintoak	B-STARTUP
is	O
a	O
software	O
-	O
as	O
-	O
a	O
-	O
service	O
(	O
SaaS	O
)	O
platform	O
that	O
provides	O
a	O
payments	O
-	O
led	O
platform	O
offering	O
value	O
-	O
added	O
services	O
to	O
merchants	O
for	O
engaging	O
with	O
their	O
customers	O
.	O
The	O
company	O
offers	O
PoS	O
(	O
point	O
of	O
sale	O
)	O
machines	O
to	O
enable	O
merchants	O
to	O
accept	O
all	O
modes	O
of	O
digital	O
payments	O
,	O
including	O
cards	O
and	O
UPI	O
.	O
It	O
also	O
offers	O
Minotak	B-STARTUP
360	O
which	O
provides	O
merchants	O
with	O
real	O
-	O
time	O
dashboards	O
and	O
payment	O
reports	O
.	O
The	O
platform	O
claims	O
to	O
serve	O
1.5	O
million	O
merchants	O
through	O
its	O
partner	O
banks	O
i.e.	O
HDFC	O
Bank	O
,	O
State	O
Bank	O
of	O
India	O
and	O
Yes	O
Bank	O
and	O
international	O
banks	O
such	O
as	O
Absa	O
in	O
Africa	O
.	O
In	O
the	O
financial	O
year	O
2022	B-PROFIT_DATE
,	O
Mintoak	B-STARTUP
posted	O
an	O
operating	O
income	O
of	O
Rs	O
11.28	O
crore	O
and	O
its	O
profit	O
after	O
taxes	O
stood	O
at	O
Rs	B-PROFIT
1.47	I-PROFIT
crore	I-PROFIT
.	O
The	O
company	O
has	O
cumulatively	O
raised	O
$	O
22.5	O
million	O
to	O
date	O
.	O
Last	B-FUNDING_DATE
year	I-FUNDING_DATE
,	O
the	O
company	O
raised	O
Rs	B-FUNDING_AMOUNT
31	I-FUNDING_AMOUNT
crore	I-FUNDING_AMOUNT
from	O
HDFC	B-INVESTOR_NAME
Bank	I-INVESTOR_NAME
.	O
By	O
way	O
of	O
this	O
funding	O
round	O
,	O
the	O
bank	O
has	O
increased	O
its	O
stake	O
to	O
7.75	O
%	O
from	O
the	O
5.20	O
%	O
held	O
previously	O
.	O
In	O
2020	B-FUNDING_DATE
,	O
the	O
company	O
raised	O
about	O
Rs	B-FUNDING_AMOUNT
15.14	I-FUNDING_AMOUNT
crore	I-FUNDING_AMOUNT
in	O
a	O
pre	O
-	O
Series	O
A	O
funding	O
round	O
led	O
by	O
Pravega	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
.	O
As	O
for	O
the	O
fintech	O
sector	O
,	O
it	O
emerged	O
as	O
one	O
of	O
the	O
top	O
-	O
funded	O
sectors	O
in	O
2022	O
,	O
amidst	O
a	O
funding	O
winter	O
.	O
Startups	O
in	O
the	O
fintech	O
sector	O
raised	O
$	O
5.7	O
billion	O
across	O
348	O
deals	O
in	O
2022	O
according	O
to	O
startup	O
intelligence	O
platform	O
Tracxn	O
.	O
Last	O
week	O
,	O
Walmart	O
-	O
owned	O
digital	O
payments	O
platform	O
PhonePe	B-STARTUP
raised	O
an	O
additional	O
$	B-FUNDING_AMOUNT
100	I-FUNDING_AMOUNT
million	I-FUNDING_AMOUNT
in	O
primary	O
capital	O
from	O
Tiger	B-INVESTOR_NAME
Global	I-INVESTOR_NAME
,	O
Ribbit	B-INVESTOR_NAME
Capital	I-INVESTOR_NAME
and	O
TVS	B-INVESTOR_NAME
Capital	I-INVESTOR_NAME
Funds	I-INVESTOR_NAME
and	O
insurtech	O
startup	O
InsuranceDekho	B-STARTUP
raised	O
$	B-FUNDING_AMOUNT
150	I-FUNDING_AMOUNT
million	I-FUNDING_AMOUNT
(	I-FUNDING_AMOUNT
Rs	I-FUNDING_AMOUNT
1,240	I-FUNDING_AMOUNT
crore	I-FUNDING_AMOUNT
)	I-FUNDING_AMOUNT
in	O
a	O
Series	O
A	O
funding	O
round	O
led	O
by	O
New	O
York	O
-	O
based	O
Goldman	B-INVESTOR_NAME
Sachs	I-INVESTOR_NAME
Asset	I-INVESTOR_NAME
Management	I-INVESTOR_NAME
and	O
TVS	B-INVESTOR_NAME
Capital	I-INVESTOR_NAME
Funds	I-INVESTOR_NAME
.	O
Share	O
article	O
on	O
Veerwal	O
GetWork	O
Services	O
Pvt	O
Ltd	O
,	O
which	O
operates	O
recruitment	O
platform	O
GetWork	B-STARTUP
,	O
on	O
Monday	O
said	O
it	O
has	O
raised	O
pre	O
-	O
Series	O
A	O
funding	O
of	O
$	B-FUNDING_AMOUNT
846,340	I-FUNDING_AMOUNT
(	I-FUNDING_AMOUNT
around	I-FUNDING_AMOUNT
Rs	I-FUNDING_AMOUNT
7	I-FUNDING_AMOUNT
crore	I-FUNDING_AMOUNT
)	O
co	O
-	O
led	O
by	O
Samarthya	B-INVESTOR_NAME
Investment	I-INVESTOR_NAME
Advisors	I-INVESTOR_NAME
and	O
Artha	B-INVESTOR_NAME
Venture	I-INVESTOR_NAME
Fund	O
.	O
The	O
round	O
also	O
saw	O
participation	O
from	O
NVS	O
Wealth	O
Managers	O
and	O
other	O
angel	O
investors	O
including	O
Pravin	O
Agarwala	O
(	O
Betterplace	O
)	O
,	O
Shuchi	O
Kothari	O
(	O
Health	O
&	O
Glow	O
and	O
DSP	O
Group	O
Family	O
Office	O
)	O
and	O
Saurabh	O
Garg	O
(	O
NoBroker	O
)	O
,	O
among	O
others	O
.	O
The	O
fresh	O
proceeds	O
will	O
be	O
deployed	O
for	O
geographical	O
expansion	O
and	O
onboarding	O
2,500	O
colleges	O
and	O
12,000	O
employers	O
on	O
the	O
platform	O
.	O
Gurugram	O
-	O
based	O
GetWork	B-STARTUP
was	O
founded	O
by	O
Rahul	B-FOUNDER_NAME
Veerwal	I-FOUNDER_NAME
and	O
Sumit	B-FOUNDER_NAME
Gupta	I-FOUNDER_NAME
in	O
2018	B-FOUNDED_DATE
.	O
It	O
is	O
a	O
SaaS	O
platform	O
for	O
colleges	O
to	O
help	O
them	O
secure	O
jobs	O
for	O
their	O
graduates	O
in	O
corporates	O
,	O
small	O
and	O
medium	O
enterprises	O
(	O
SMEs	O
)	O
and	O
startups	O
.	O
The	O
company	O
claims	O
to	O
have	O
6,500	O
employers	O
recruiting	O
from	O
the	O
13	O
lakh	O
students	O
on	O
their	O
platform	O
across	O
colleges	O
and	O
said	O
to	O
have	O
helped	O
its	O
users	O
secure	O
jobs	O
at	O
organisations	O
like	O
ICICI	O
Bank	O
,	O
Bank	O
of	O
Baroda	O
,	O
Reliance	O
Retail	O
,	O
Hathway	O
and	O
Justdial	O
.	O
“	O
This	O
funding	O
round	O
will	O
help	O
us	O
scale	O
the	O
GetWork	B-STARTUP
platform	O
pan	O
-	O
India	O
over	O
the	O
next	O
18	O
months	O
,	O
