-DOCSTART- -X- O O
We	PRP	O
remain	NN	O
committed	VBN	O
to	TO	O
solve	NN	O
the	DT	O
problem	NN	O
of	IN	O
legal	JJ	O
financing	NN	O
and	CC	O
make	VB	O
such	JJ	O
product	NN	O
a	DT	O
necessity	NN	O
for	IN	O
businesses	NNS	O
.	.	O
”	NN	O
said	VBD	O
Kundan	NNP	B-FOUNDER_NAME
Shahi	NN	I-FOUNDER_NAME
,	,	O
founder	NN	O
and	CC	O
chief	NN	O
executive	NN	O
officer	NN	O
,	,	O
LegalPay	NN	B-STARTUP
.	.	O
Founded	VBN	O
in	IN	O
2019	CD	B-FOUNDED_DATE
by	IN	O
Shahi	NN	B-FOUNDER_NAME
,	,	O
LegalPay	NN	B-STARTUP
provides	VBZ	O
funds	NNS	O
to	TO	O
corporate	JJ	O
debtors	NNS	O
who	WP	O
need	NN	O
interim	NN	O
finance	NN	O
that	IN	O
ranges	NNS	O
from	IN	O
Rs	NN	O
30	CD	O
lakh-50	NN	O
crore	NN	O
.	.	O
It	PRP	O
specializes	NNS	O
in	IN	O
asset	NN	O
-	:	O
backed	VBD	O
fixed	VBN	O
-	:	O
income	NN	O
and	CC	O
legal	JJ	O
financing	NN	O
products	NNS	O
and	CC	O
claims	NNS	O
to	TO	O
provide	NN	O
an	DT	O
internal	JJ	O
rate	NN	O
of	IN	O
return	NN	O
(	(	O
IRR	NN	O
)	)	O
ranging	VBG	O
from	IN	O
18	CD	O
-	:	O
30	CD	O
%	NN	O
.	.	O
As	IN	O
per	IN	O
the	DT	O
company	NN	O
,	,	O
it	PRP	O
currently	RB	O
manages	NNS	O
Rs	NN	O
2,500	CD	O
crore	NN	O
in	IN	O
claims	NNS	O
under	IN	O
management	NN	O
and	CC	O
aims	NNS	O
to	TO	O
add	VB	O
Rs	NN	O
5,000	CD	O
crore	NN	O
in	IN	O
CY23	NN	O
.	.	O
Last	JJ	O
year	NN	O
,	,	O
the	DT	O
startup	NN	O
announced	VBD	O
the	DT	O
launch	NN	O
of	IN	O
launched	VBN	O
a	DT	O
$	$	O
2	CD	O
million	CD	O
Justice	NN	O
and	CC	O
Inclusion	NN	O
(	(	O
JAI	NN	O
)	)	O
Fund	NN	O
to	TO	O
invest	NN	O
in	IN	O
legaltech	NN	O
companies	NNS	O
and	CC	O
startups	NNS	O
working	VBG	O
towards	NNS	O
financial	JJ	O
inclusion	NN	O
.	.	O
In	IN	O
June	NNP	O
2022	CD	O
,	,	O
LegalPay	NN	B-STARTUP
made	VBN	O
its	PRP$	O
first	RB	O
successful	JJ	O
exit	NN	O
from	IN	O
its	PRP$	O
interim	NN	O
finance	NN	O
investment	NN	O
to	TO	O
debt	NN	O
-	:	O
laden	NN	O
Yashomati	NNS	O
Hospitals	NNS	O
which	WDT	O
was	VBD	O
admitted	VBN	O
for	IN	O
insolvency	NN	O
in	IN	O
March	NNP	O
2021	CD	O
.	.	O
The	DT	O
resolution	NN	O
plan	NN	O
submitted	VBN	O
by	IN	O
Kauvery	NN	O
Medical	JJ	O
Care	NN	O
was	VBD	O
approved	VBN	O
by	IN	O
the	DT	O
Bengaluru	NN	O
bench	NN	O
of	IN	O
the	DT	O
National	NNP	O
Company	NN	O
Law	NN	O
Tribunal	JJ	O
(	(	O
NCLT	NN	O
)	)	O
on	IN	O
30	CD	O
May	NNP	O
2022	CD	O
.	.	O
In	IN	O
May	NNP	O
2021	CD	O
,	,	O
Legalpay	NN	B-STARTUP
,	,	O
secured	VBN	O
an	DT	O
undisclosed	JJ	O
sum	NN	O
in	IN	O
a	DT	O
seed	NN	O
funding	NN	O
round	NN	O
led	VBN	O
by	IN	O
9Unicorns	NNS	O
and	CC	O
saw	NN	O
participation	NN	O
by	IN	O
early	RB	O
-	:	O
stage	NN	O
investment	NN	O
platform	NN	O
LetsVenture	NN	B-INVESTOR_NAME
along	IN	O
with	IN	O
angel	NN	O
investors	NNS	O
Ambarish	JJ	B-INVESTOR_NAME
Gupta	NN	I-INVESTOR_NAME
,	,	O
(	(	O
Knowlarity	NN	O
)	)	O
.	.	O
Share	NN	O
article	NN	O
on	IN	O
Mergers	NNS	O
and	CC	O
acquisitions	NNS	O
(	(	O
M&A	NN	O
)	)	O
in	IN	O
India	NNP	O
are	VBP	O
expected	VBN	O
to	TO	O
increase	NN	O
in	IN	O
2023	CD	O
,	,	O
as	IN	O
global	JJ	O
companies	NNS	O
remain	NN	O
keen	NN	O
on	IN	O
growing	VBG	O
their	PRP$	O
presence	NN	O
in	IN	O
India	NNP	O
,	,	O
according	VBG	O
to	TO	O
a	DT	O
report	NN	O
by	IN	O
consulting	VBG	O
giant	NN	O
Deloitte	NN	O
.	.	O
This	DT	O
would	MD	O
further	RB	O
be	VB	O
fuelled	VBN	O
by	IN	O
increasing	VBG	O
domestic	JJ	O
demand	NN	O
in	IN	O
the	DT	O
country	NN	O
,	,	O
supported	VBN	O
by	IN	O
availability	NN	O
of	IN	O
companies	NNS	O
with	IN	O
healthy	JJ	O
financials	NNS	O
,	,	O
Deloitte	NN	O
said	VBD	O
in	IN	O
its	PRP$	O
latest	JJS	O
India	NNP	O
M&A	NN	O
trends	NNS	O
report	NN	O
.	.	O
“	NN	O
With	IN	O
Indian	JJ	O
economy	NN	O
likely	JJ	O
to	TO	O
do	VB	O
well	RB	O
despite	IN	O
global	JJ	O
economic	JJ	O
headwinds	NNS	O
,	,	O
we	PRP	O
expect	VB	O
that	IN	O
M&A	NN	O
activity	NN	O
in	IN	O
India	NNP	O
will	MD	O
remain	NN	O
robust	NN	O
,	,	O
with	IN	O
companies	NNS	O
expected	VBN	O
to	TO	O
continue	NN	O
picking	VBG	O
up	RB	O
attractively	RB	O
valued	VBN	O
targets	NNS	O
in	IN	O
India	NNP	O
and	CC	O
abroad	RB	O
,	,	O
”	NN	O
said	VBD	O
Mayank	NN	O
Jaswal	NN	O
,	,	O
partner	NN	O
-	:	O
consulting	VBG	O
,	,	O
Deloitte	NN	O
India	NNP	O
said	VBD	O
in	IN	O
a	DT	O
statement	NN	O
.	.	O
Well	RB	O
-	:	O
capitalised	VBN	O
Indian	JJ	O
companies	NNS	O
are	VBP	O
likely	JJ	O
to	TO	O
invest	NN	O
to	TO	O
acquire	VB	O
key	NN	O
technology	NN	O
capabilities	NNS	O
with	IN	O
large	JJ	O
deals	NNS	O
likely	JJ	O
in	IN	O
sectors	NNS	O
such	JJ	O
as	IN	O
technology	NN	O
,	,	O
media	NNS	O
&	CC	O
telecommunications	NNS	O
(	(	O
TMT	NN	O
)	)	O
and	CC	O
financial	JJ	O
services	NNS	O
sector	NN	O
,	,	O
the	DT	O
report	NN	O
said	VBD	O
.	.	O
The	DT	O
positive	JJ	O
outlook	NN	O
comes	VBZ	O
on	IN	O
the	DT	O
back	RB	O
of	IN	O
high	JJ	O
growth	NN	O
in	IN	O
India	NNP	O
’s	NN	O
M&A	NN	O
market	NN	O
,	,	O
which	WDT	O
grew	VBD	O
by	IN	O
40	CD	O
%	NN	O
to	TO	O
cross	NN	O
$	$	O
160	CD	O
billion	CD	O
in	IN	O
value	NN	O
in	IN	O
2022	CD	O
.	.	O
A	DT	O
large	JJ	O
number	NN	O
of	IN	O
these	DT	O
deals	NNS	O
were	VBD	O
strategic	JJ	O
M&A	NN	O
deals	NNS	O
,	,	O
which	WDT	O
grew	VBD	O
2X	CD	O
to	TO	O
126	CD	O
during	IN	O
the	DT	O
year	NN	O
,	,	O
compared	VBN	O
to	TO	O
56	CD	O
deals	NNS	O
in	IN	O
2021	CD	O
.	.	O
“	NN	O
Domestic	JJ	O
companies	NNS	O
had	VBD	O
healthy	JJ	O
balance	NN	O
sheets	NNS	O
and	CC	O
were	VBD	O
able	JJ	O
to	TO	O
deploy	NN	O
their	PRP$	O
cash	NN	O
to	TO	O
do	VB	O
more	RBR	O
deals	NNS	O
,	,	O
”	NN	O
said	VBD	O
Jaswal	NN	O
.	.	O
Private	JJ	O
equity	NN	O
(	(	O
PE	NN	O
)	)	O
deal	NN	O
activity	NN	O
,	,	O
on	IN	O
the	DT	O
other	JJ	O
hand	NN	O
,	,	O
fell	VBD	O
by	IN	O
38	CD	O
%	NN	O
to	TO	O
37	CD	O
deals	NNS	O
in	IN	O
2022	CD	O
,	,	O
as	IN	O
rising	VBG	O
cost	NN	O
of	IN	O
capital	NN	O
dampened	VBN	O
the	DT	O
return	NN	O
on	IN	O
investment	NN	O
,	,	O
further	RB	O
worsened	VBN	O
by	IN	O
geopolitical	JJ	O
uncertainty	NN	O
and	CC	O
rising	VBG	O
inflation	NN	O
.	.	O
“	NN	O
Due	JJ	O
to	TO	O
lack	NN	O
of	IN	O
PE	NN	O
activity	NN	O
as	IN	O
well	RB	O
as	IN	O
inflationary	JJ	O
pressures	NNS	O
impacting	VBG	O
margins	NNS	O
,	,	O
valuations	NNS	O
have	VB	O
tempered	VBN	O
,	,	O
and	CC	O
these	DT	O
are	VBP	O
expected	VBN	O
to	TO	O
help	NN	O
drive	NN	O
the	DT	O
pickup	NN	O
in	IN	O
the	DT	O
PE	NN	O
activity	NN	O
by	IN	O
H2	NN	O
(	(	O
second	JJ	O
half	NN	O
)	)	O
2023	CD	O
,	,	O
”	NN	O
the	DT	O
report	NN	O
said	VBD	O
.	.	O
Going	VBG	O
forward	RB	O
,	,	O
in	IN	O
2023	CD	O
,	,	O
Deloitte	NN	O
expects	VBZ	O
more	RBR	O
companies	NNS	O
in	IN	O
TMT	NN	O
,	,	O
financial	JJ	O
services	NNS	O
and	CC	O
pharmaceutical	JJ	O
to	TO	O
use	NN	O
more	RBR	O
M&A	NN	O
opportunities	NNS	O
,	,	O
considering	VBG	O
the	DT	O
need	NN	O
for	IN	O
technological	JJ	O
enhancement	NN	O
to	TO	O
gain	NN	O
a	DT	O
competitive	JJ	O
edge	NN	O
.	.	O
Share	NN	O
article	NN	O
on	IN	O
Kotak	NNP	O
Alternate	NN	O
Assets	NNS	O
,	,	O
managed	VBN	O
by	IN	O
Kotak	NNP	O
Investment	NN	O
Advisors	NNS	O
Ltd	NNP	O
,	,	O
on	IN	O
Tuesday	NNP	O
said	VBD	O
it	PRP	O
has	VBZ	O
marked	NNS	O
the	DT	O
first	RB	O
close	RB	O
of	IN	O
its	PRP$	O
Kotak	NNP	O
Data	NNS	O
Centre	NN	O
Fund	NN	O
at	IN	O
$	$	O
590	CD	O
million	CD	O
,	,	O
raising	VBG	O
about	IN	O
74	CD	O
%	NN	O
of	IN	O
the	DT	O
targeted	VBN	O
corpus	NN	O
of	IN	O
$	$	O
800	CD	O
million	CD	O
.	.	O
The	DT	O
Kotak	NNP	O
Data	NNS	O
Centre	NN	O
Fund	NN	O
will	MD	O
invest	NN	O
in	IN	O
building	NN	O
data	NNS	O
centre	NN	O
capacity	NN	O
,	,	O
in	IN	O
a	DT	O
bid	NN	O
to	TO	O
support	NN	O
data	NNS	O
-	:	O
backed	VBD	O
digital	NN	O
economy	NN	O
,	,	O
enterprise	NN	O
cloud	NN	O
,	,	O
5	CD	O
G	NN	O
and	CC	O
IoT	NN	O
(	(	O
internet	NN	O
of	IN	O
things	NNS	O
)	)	O
.	.	O
The	DT	O
fund	NN	O
is	VBZ	O
domiciled	VBN	O
in	IN	O
Gujarat	NNP	O
’s	NN	O
GIFT	NN	O
City	NNP	O
.	.	O
“	NN	O
Being	VBG	O
a	DT	O
high	JJ	O
capex	NN	O
industry	NN	O
requiring	VBG	O
capacity	NN	O
build	NN	O
up	RB	O
,	,	O
we	PRP	O
believe	VB	O
that	IN	O
there	RB	O
is	VBZ	O
an	DT	O
equity	NN	O
investment	NN	O
opportunity	NN	O
to	TO	O
back	RB	O
partners	NNS	O
in	IN	O
creating	VBG	O
capacities	NNS	O
.	.	O
We	PRP	O
will	MD	O
provide	NN	O
strategic	JJ	O
risk	NN	O
capital	NN	O
and	CC	O
value	NN	O
-	:	O
added	VBD	O
support	NN	O
to	TO	O
our	PRP$	O
partners	NNS	O
,	,	O
”	NN	O
said	VBD	O
Rahul	NN	O
Shah	NN	O
,	,	O
executive	NN	O
director	NN	O
at	IN	O
Kotak	NNP	O
Investment	NN	O
Advisors	NNS	O
Ltd.	NNP	O
The	DT	O
data	NNS	O
centre	NN	O
fund	NN	O
,	,	O
announced	VBD	O
in	IN	O
November	NNP	O
last	JJ	O
year	NN	O
,	,	O
counts	NNS	O
Subhamkar	NN	O
Das	NN	O
as	IN	O
its	PRP$	O
chief	NN	O
operations	NNS	O
officer	NN	O
.	.	O
“	NN	O
India	NNP	O
is	VBZ	O
on	IN	O
the	DT	O
cusp	NN	O
of	IN	O
a	DT	O
data	NNS	O
revolution	NN	O
.	.	O
Data	NNS	O
Centers	NNS	O
are	VBP	O
therefore	RB	O
at	IN	O
the	DT	O
core	NN	O
of	IN	O
country	NN	O
’s	NN	O
Digital	NNP	O
India	NNP	O
ambition	NN	O
,	,	O
”	NN	O
Srini	NN	O
Sriniwasan	NNP	O
,	,	O
managing	VBG	O
director	NN	O
of	IN	O
Kotak	NNP	O
Investment	NN	O
Advisors	NNS	O
Limited	JJ	O
said	VBD	O
.	.	O
The	DT	O
data	NNS	O
centre	NN	O
-	:	O
focused	VBN	O
fund	NN	O
comes	VBZ	O
in	IN	O
the	DT	O
backdrop	NN	O
of	IN	O
a	DT	O
growing	VBG	O
industry	NN	O
,	,	O
that	IN	O
forms	NNS	O
the	DT	O
backbone	NN	O
of	IN	O
India	NNP	O
’s	NN	O
digital	NN	O
economy	NN	O
mission	NN	O
,	,	O
which	WDT	O
,	,	O
as	IN	O
per	IN	O
government	NN	O
forecast	NN	O
,	,	O
is	VBZ	O
likely	JJ	O
to	TO	O
grow	NN	O
to	TO	O
$	$	O
1	CD	O
trillion	CD	O
in	IN	O
value	NN	O
,	,	O
by	IN	O
2025	CD	O
.	.	O
A	DT	O
report	NN	O
by	IN	O
real	JJ	O
estate	NN	O
advisory	NN	O
firm	NN	O
CBRE	NN	O
noted	VBN	O
that	IN	O
data	NNS	O
centre	NN	O
investments	NNS	O
in	IN	O
India	NNP	O
may	MD	O
surpass	NN	O
the	DT	O
$	$	O
20	CD	O
billion	CD	O
mark	NN	O
by	IN	O
2025	CD	O
,	,	O
as	IN	O
the	DT	O
last	JJ	O
five	CD	O
years	NNS	O
have	VB	O
seen	VBN	O
investment	NN	O
announcements	NNS	O
worth	NN	O
$	$	O
14	CD	O
billion	CD	O
in	IN	O
this	DT	O
space	NN	O
.	.	O
According	VBG	O
to	TO	O
a	DT	O
report	NN	O
by	IN	O
Statista	NN	O
,	,	O
the	DT	O
revenue	NN	O
earned	VBN	O
by	IN	O
India	NNP	O
’s	NN	O
data	NNS	O
centre	NN	O
market	NN	O
is	VBZ	O
likely	JJ	O
to	TO	O
touch	NN	O
about	IN	O
$	$	O
7.83	CD	O
billion	CD	O
by	IN	O
2023	CD	O
,	,	O
while	IN	O
growing	VBG	O
at	IN	O
an	DT	O
annualized	VBN	O
rate	NN	O
of	IN	O
about	IN	O
4.3	CD	O
%	NN	O
through	IN	O
2023	CD	O
-	:	O
2027	CD	O
,	,	O
taking	VBG	O
the	DT	O
market	NN	O
volume	NN	O
to	TO	O
about	IN	O
$	$	O
9.27	CD	O
billion	CD	O
by	IN	O
2027	CD	O
.	.	O
Set	NN	O
up	RB	O
in	IN	O
2005	CD	O
,	,	O
Kotak	NNP	O
Investment	NN	O
Advisors	NNS	O
is	VBZ	O
the	DT	O
alternate	NN	O
assets	NNS	O
management	NN	O
and	CC	O
investment	NN	O
advisory	NN	O
arm	NN	O
of	IN	O
the	DT	O
Kotak	NNP	O
Mahindra	NN	O
Group	NNP	O
.	.	O
It	PRP	O
has	VBZ	O
,	,	O
so	RB	O
far	RB	O
,	,	O
raised	VBN	O
,	,	O
managed	VBN	O
,	,	O
and	CC	O
advised	VBN	O
,	,	O
in	IN	O
aggregate	NN	O
,	,	O
over	IN	O
$	$	O
7.5	CD	O
billion	CD	O
across	IN	O
asset	NN	O
classes	NNS	O
including	VBG	O
real	JJ	O
estate	NN	O
,	,	O
private	JJ	O
equity	NN	O
,	,	O
infrastructure	NN	O
,	,	O
special	JJ	O
situations	NNS	O
fund	NN	O
,	,	O
and	CC	O
investment	NN	O
advisory	NN	O
.	.	O
VCCircle	NN	O
had	VBD	O
,	,	O
in	IN	O
June	NNP	O
last	JJ	O
year	NN	O
,	,	O
reported	VBD	O
on	IN	O
its	PRP$	O
upcoming	VBG	O
investment	NN	O
plans	NNS	O
.	.	O
It	PRP	O
stated	VBN	O
that	IN	O
the	DT	O
investment	NN	O
advisory	NN	O
firm	NN	O
plans	NNS	O
to	TO	O
foray	NN	O
into	IN	O
venture	NN	O
capital	NN	O
,	,	O
venture	NN	O
debt	NN	O
and	CC	O
buyouts	NNS	O
space	NN	O
.	.	O
In	IN	O
December	NNP	O
,	,	O
KIAL	NNP	O
also	RB	O
marked	NNS	O
the	DT	O
final	JJ	O
close	RB	O
of	IN	O
its	PRP$	O
Kotak	NNP	O
Infrastructure	NN	O
Investment	NN	O
Fund	NN	O
(	(	O
KIIF	NNP	O
)	)	O
,	,	O
a	DT	O
category	NN	O
-	:	O
II	NN	O
alternate	NN	O
investment	NN	O
fund	NN	O
(	(	O
AIF	NN	O
)	)	O
with	IN	O
a	DT	O
corpus	NN	O
Rs	NN	O
6,000	CD	O
crore	NN	O
.	.	O
It	PRP	O
had	VBD	O
received	VBN	O
commitments	NNS	O
of	IN	O
Rs	NN	O
5,328	CD	O
crore	NN	O
from	IN	O
anchor	NN	O
investors	NNS	O
including	VBG	O
Canada	NNP	O
Pension	NN	O
Plan	NN	O
Investment	NN	O
Board	NNP	O
and	CC	O
the	DT	O
Asian	JJ	O
Infrastructure	NN	O
Investment	NN	O
Bank	NNP	O
(	(	O
AIIB	NN	O
)	)	O
for	IN	O
the	DT	O
fund	NN	O
.	.	O
The	DT	O
alternate	NN	O
asset	NN	O
company	NN	O
's	POS	O
13th	CD	O
real	JJ	O
estate	NN	O
fund	NN	O
,	,	O
sized	VBN	O
at	IN	O
$	$	O
1	CD	O
billion	CD	O
,	,	O
also	RB	O
received	VBN	O
commitments	NNS	O
from	IN	O
the	DT	O
Abu	NN	O
Dhabi	NN	O
Investment	NN	O
Authority	NN	O
(	(	O
ADIA	NN	O
)	)	O
.	.	O
Share	NN	O
article	NN	O
on	IN	O
HDFC	NN	O
Bank	NNP	O
-	:	O
backed	VBD	O
lending	NN	O
software	NN	O
provider	NN	O
Lentra	NNP	B-STARTUP
has	VBZ	O
forayed	NNS	O
into	IN	O
Southeast	NN	O
Asian	JJ	O
markets	NNS	O
with	IN	O
an	DT	O
aim	NN	O
to	TO	O
achieve	NN	O
annual	JJ	O
recurring	VBG	O
revenue	NN	O
of	IN	O
$	$	O
100	CD	O
million	CD	O
by	IN	O
March	NNP	O
end	NN	O
next	JJ	O
year	NN	O
.	.	O
The	DT	O
startup	NN	O
will	MD	O
expand	NN	O
operations	NNS	O
across	IN	O
the	DT	O
Philippines	NNS	O
,	,	O
Indonesia	NN	O
and	CC	O
Vietnam	NNP	O
.	.	O
The	DT	O
announcement	NN	O
comes	VBZ	O
at	IN	O
the	DT	O
back	RB	O
of	IN	O
Lentra	NNP	B-STARTUP
’s	NN	O
$	$	B-FUNDING_AMOUNT
60	CD	I-FUNDING_AMOUNT
million	CD	I-FUNDING_AMOUNT
Series	NNS	O
B	NN	O
funding	NN	O
round	NN	O
led	VBN	O
by	IN	O
Bessemer	NN	B-INVESTOR_NAME
Venture	NN	I-INVESTOR_NAME
Partners	NNS	I-INVESTOR_NAME
,	,	O
Susquehanna	NN	B-INVESTOR_NAME
International	NNP	I-INVESTOR_NAME
Group	NNP	I-INVESTOR_NAME
(	(	I-INVESTOR_NAME
SIG	NN	I-INVESTOR_NAME
)	)	O
and	CC	O
Citi	NNP	B-INVESTOR_NAME
Ventures	NNS	I-INVESTOR_NAME
.	.	O
“	NN	O
We	PRP	O
are	VBP	O
at	IN	O
an	DT	O
inflection	NN	O
point	NN	O
in	IN	O
Lentra	NNP	B-STARTUP
’s	NN	O
growth	NN	O
.	.	O
Our	PRP$	O
learnings	NNS	O
over	IN	O
the	DT	O
past	NN	O
few	JJ	O
years	NNS	O
and	CC	O
beyond	IN	O
will	MD	O
prove	NN	O
critical	JJ	O
in	IN	O
delivering	VBG	O
future	NN	O
performance	NN	O
and	CC	O
innovation	NN	O
,	,	O
”	NN	O
said	VBD	O
D	NN	B-FOUNDER_NAME
Venkatesh	NN	I-FOUNDER_NAME
,	,	O
founder	NN	O
and	CC	O
chief	NN	O
executive	NN	O
officer	NN	O
at	IN	O
Lentra	NNP	B-STARTUP
.	.	O
